pwsid,system_name,county,population,monitoring_end_date,lead_90th_ppb,includes_5th_liter_or_not,sampling_next_due_subject_to_change,year,month
MI0001195,CASEVILLE TOWNSHIP,HURON,2005.0,2020-12-31,3.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001195,CASEVILLE TOWNSHIP,HURON,2005.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001190,"CASEVILLE, CITY OF",HURON,777.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001190,"CASEVILLE, CITY OF",HURON,777.0,2019-12-31,2.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001190,"CASEVILLE, CITY OF",HURON,777.0,2022-12-31,4.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0001210,CASPIAN,IRON,997.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001210,CASPIAN,IRON,997.0,2019-12-31,2.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001210,CASPIAN,IRON,997.0,2023-12-31,2.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0001220,"CASS CITY, VILLAGE OF",TUSCOLA,2428.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001220,"CASS CITY, VILLAGE OF",TUSCOLA,2428.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001220,"CASS CITY, VILLAGE OF",TUSCOLA,2428.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0005234,CASS COUNTY WATER SYSTEM,CASS,1350.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0005234,CASS COUNTY WATER SYSTEM,CASS,1350.0,2019-12-31,3.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0005234,CASS COUNTY WATER SYSTEM,CASS,1350.0,2020-12-31,6.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0005234,CASS COUNTY WATER SYSTEM,CASS,1350.0,2021-12-31,1.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0001230,CASS LAKESIDE SUBDIVISION,OAKLAND,700.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001230,CASS LAKESIDE SUBDIVISION,OAKLAND,700.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001230,CASS LAKESIDE SUBDIVISION,OAKLAND,700.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0001250,CASSOPOLIS,CASS,1815.0,2018-12-31,5.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001250,CASSOPOLIS,CASS,1815.0,2021-12-31,0.0,N,2022-06-30 00:00:00,2021.0,12.0
MI0001250,CASSOPOLIS,CASS,1815.0,2022-06-30,1.0,Y,2022-12-31 00:00:00,2022.0,6.0
MI0040241,CATTAIL ESTATES,JACKSON,58.0,2018-12-31,1.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040241,CATTAIL ESTATES,JACKSON,58.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040241,CATTAIL ESTATES,JACKSON,58.0,2022-12-31,0.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0001256,CECIL FARMS,EMMET,200.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001256,CECIL FARMS,EMMET,200.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001256,CECIL FARMS,EMMET,200.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0001258,CEDAR CREEK TOWNSHIP,WEXFORD,124.0,2018-12-31,4.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001258,CEDAR CREEK TOWNSHIP,WEXFORD,124.0,2021-12-31,3.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0001252,CEDAR CREEK WATER COMPANY,LEELANAU,325.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001252,CEDAR CREEK WATER COMPANY,LEELANAU,325.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001252,CEDAR CREEK WATER COMPANY,LEELANAU,325.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2021-09-30,49.0,N,2022-06-30 00:00:00,2021.0,9.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2021-12-31,49.0,N,2022-06-30 00:00:00,2021.0,12.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2022-06-30,0.0,N,2022-12-31 00:00:00,2022.0,6.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2023-06-30,0.0,N,2026-09-30 00:00:00,2023.0,6.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001253,CEDAR HILL ASSISTED LIVING,DELTA,45.0,2022-12-31,0.0,N,2023-06-30 00:00:00,2022.0,12.0
MI0001260,CEDAR SPRINGS,KENT,3520.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001260,CEDAR SPRINGS,KENT,3520.0,2019-12-31,1.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001260,CEDAR SPRINGS,KENT,3520.0,2021-12-31,1.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0001260,CEDAR SPRINGS,KENT,3520.0,2022-12-31,3.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0040375,CEDARBROOK ESTATES,OAKLAND,1728.0,2017-12-31,1.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040375,CEDARBROOK ESTATES,OAKLAND,1728.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040375,CEDARBROOK ESTATES,OAKLAND,1728.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0040619,CEDARFIELD MOBILE HOME PARK,KENT,480.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040619,CEDARFIELD MOBILE HOME PARK,KENT,480.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040619,CEDARFIELD MOBILE HOME PARK,KENT,480.0,2023-12-31,2.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001290,"CENTER LINE, CITY OF",MACOMB,8257.0,2017-12-31,6.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0001290,"CENTER LINE, CITY OF",MACOMB,8257.0,2019-12-31,8.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0001290,"CENTER LINE, CITY OF",MACOMB,8257.0,2020-12-31,2.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0001290,"CENTER LINE, CITY OF",MACOMB,8257.0,2021-12-31,8.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0001290,"CENTER LINE, CITY OF",MACOMB,8257.0,2022-12-31,5.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0001290,"CENTER LINE, CITY OF",MACOMB,8257.0,2023-12-31,4.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0001300,"CENTRAL LAKE, VILLAGE OF",ANTRIM,952.0,2017-12-31,2.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001300,"CENTRAL LAKE, VILLAGE OF",ANTRIM,952.0,2019-12-31,3.0,N,2020-06-30 00:00:00,2019.0,12.0
MI0001300,"CENTRAL LAKE, VILLAGE OF",ANTRIM,952.0,2020-06-30,2.0,N,2020-12-31 00:00:00,2020.0,6.0
MI0001300,"CENTRAL LAKE, VILLAGE OF",ANTRIM,952.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001300,"CENTRAL LAKE, VILLAGE OF",ANTRIM,952.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001310,CENTREVILLE,ST JOSEPH,1579.0,2018-12-31,0.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001310,CENTREVILLE,ST JOSEPH,1579.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0001325,CHALET DU PAW PAW CONDOMINIUMS,BERRIEN,95.0,2018-12-31,4.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001325,CHALET DU PAW PAW CONDOMINIUMS,BERRIEN,95.0,2021-12-31,8.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040125,CHALET ESTATES MOBILE HOME PARK,EMMET,100.0,2018-12-31,2.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040125,CHALET ESTATES MOBILE HOME PARK,EMMET,100.0,2021-12-31,1.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0001327,CHARLESTON TOWNSHIP,KALAMAZOO,30.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001327,CHARLESTON TOWNSHIP,KALAMAZOO,30.0,2020-12-31,5.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001327,CHARLESTON TOWNSHIP,KALAMAZOO,30.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001330,CHARLEVOIX,CHARLEVOIX,3124.0,2019-12-31,2.0,Y,2022-09-30 00:00:00,2019.0,12.0
MI0001330,CHARLEVOIX,CHARLEVOIX,3124.0,2022-12-31,2.0,Y,2025-09-30 00:00:00,2022.0,12.0
MI0001335,CHARLEVOIX TOWNSHIP,CHARLEVOIX,1700.0,2018-12-31,2.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001335,CHARLEVOIX TOWNSHIP,CHARLEVOIX,1700.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0001330,"CHARLEVOIX, CITY OF",CHARLEVOIX,3124.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001330,"CHARLEVOIX, CITY OF",CHARLEVOIX,3124.0,2019-12-31,2.0,Y,2022-09-30 00:00:00,2019.0,12.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2018-12-31,2.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2019-12-31,0.0,N,2020-06-30 00:00:00,2019.0,12.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2020-06-30,0.0,Y,2020-12-31 00:00:00,2020.0,6.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2021-06-30,1.0,Y,2021-12-31 00:00:00,2021.0,6.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2021-12-31,1.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2022-12-31,0.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0001340,"CHARLOTTE, CITY OF",EATON,9074.0,2023-12-31,0.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0001790,CHARTER TOWNSHIP OF DELTA,EATON,22000.0,2017-12-31,2.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001790,CHARTER TOWNSHIP OF DELTA,EATON,22000.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001790,CHARTER TOWNSHIP OF DELTA,EATON,21856.0,2023-12-31,1.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2018-12-31,1.0,N,2019-06-30 00:00:00,2018.0,12.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2019-06-30,1.0,N,2019-12-31 00:00:00,2019.0,6.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2019-12-31,0.0,N,2020-06-30 00:00:00,2019.0,12.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2020-06-30,1.0,N,2020-12-31 00:00:00,2020.0,6.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2021-06-30,0.0,N,2021-12-31 00:00:00,2021.0,6.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2021-12-31,1.0,N,2022-06-30 00:00:00,2021.0,12.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2022-06-30,0.0,N,2022-12-31 00:00:00,2022.0,6.0
MI0002745,CHARTER TOWNSHIP OF GRAND BLANC,GENESEE,21000.0,2023-12-31,1.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0001350,CHASSELL TOWNSHIP,HOUGHTON,800.0,2017-12-31,1.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001350,CHASSELL TOWNSHIP,HOUGHTON,800.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001350,CHASSELL TOWNSHIP,HOUGHTON,800.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001352,CHATEAU VIEW APARTMENTS,OAKLAND,75.0,2016-12-31,12.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001352,CHATEAU VIEW APARTMENTS,OAKLAND,75.0,2019-12-31,2.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001352,CHATEAU VIEW APARTMENTS,OAKLAND,75.0,2022-12-31,1.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0001353,CHATEAUX DU LAC CONDOMINIUMS,GENESEE,80.0,2018-12-31,3.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0001353,CHATEAUX DU LAC CONDOMINIUMS,GENESEE,80.0,2019-12-31,5.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0001353,CHATEAUX DU LAC CONDOMINIUMS,GENESEE,80.0,2020-12-31,7.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0001353,CHATEAUX DU LAC CONDOMINIUMS,GENESEE,80.0,2023-12-31,39.0,N,2024-06-30 00:00:00,2023.0,12.0
MI0001353,CHATEAUX DU LAC CONDOMINIUMS,GENESEE,80.0,2024-12-31,102.0,N,2025-06-30 00:00:00,2024.0,12.0
MI0001355,CHATHAM,ALGER,300.0,2018-12-31,1.0,N,2019-12-31 00:00:00,2018.0,12.0
MI0001355,CHATHAM,ALGER,300.0,2019-06-30,0.0,N,2022-09-30 00:00:00,2019.0,6.0
MI0001355,CHATHAM,ALGER,300.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0001360,"CHEBOYGAN, CITY OF",CHEBOYGAN,4867.0,2017-12-31,4.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001360,"CHEBOYGAN, CITY OF",CHEBOYGAN,4867.0,2020-12-31,2.0,Y,2023-09-30 00:00:00,2020.0,12.0
MI0001370,CHELSEA,WASHTENAW,4944.0,2017-12-31,1.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0001370,CHELSEA,WASHTENAW,4944.0,2019-12-31,0.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0001370,CHELSEA,WASHTENAW,4944.0,2020-12-31,0.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0001370,CHELSEA,WASHTENAW,4944.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0001370,CHELSEA,WASHTENAW,4944.0,2022-12-31,0.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0001370,CHELSEA,WASHTENAW,5474.0,2023-12-31,0.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0001371,CHERRY CREEK VILLAGE,MARQUETTE,50.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001371,CHERRY CREEK VILLAGE,MARQUETTE,50.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001371,CHERRY CREEK VILLAGE,MARQUETTE,50.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0040174,CHERRYLAND MOBILE HOME PARK,GRAND TRAVERSE,40.0,2017-12-31,8.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040174,CHERRYLAND MOBILE HOME PARK,GRAND TRAVERSE,40.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001380,"CHESANING, VILLAGE OF",SAGINAW,2394.0,2017-06-30,0.0,N,2020-09-30 00:00:00,2017.0,6.0
MI0001380,"CHESANING, VILLAGE OF",SAGINAW,2394.0,2020-12-31,0.0,Y,2023-09-30 00:00:00,2020.0,12.0
MI0001380,"CHESANING, VILLAGE OF",SAGINAW,2394.0,2023-12-31,1.0,Y,2026-09-30 00:00:00,2023.0,12.0
MI0001390,CHESTERFIELD TOWNSHIP,MACOMB,41650.0,2017-12-31,1.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0001390,CHESTERFIELD TOWNSHIP,MACOMB,41650.0,2019-12-31,0.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0001390,CHESTERFIELD TOWNSHIP,MACOMB,41650.0,2020-12-31,0.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0001390,CHESTERFIELD TOWNSHIP,MACOMB,41650.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0001390,CHESTERFIELD TOWNSHIP,MACOMB,41650.0,2022-12-31,1.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0001390,CHESTERFIELD TOWNSHIP,MACOMB,41650.0,2023-12-31,1.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0001397,CHESTNUT HILLS,MACOMB,41650.0,2024-06-30,0.0,N,2024-09-30 00:00:00,2024.0,6.0
MI0001400,CHIKAMING TOWNSHIP,BERRIEN,2825.0,2018-12-31,1.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001400,CHIKAMING TOWNSHIP,BERRIEN,2825.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040376,CHILDS LAKE ESTATES MHC,OAKLAND,1548.0,2017-12-31,3.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040376,CHILDS LAKE ESTATES MHC,OAKLAND,1548.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040376,CHILDS LAKE ESTATES MHC,OAKLAND,1548.0,2023-12-31,6.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001416,CHOCOLAY SHORES APARTMENTS,MARQUETTE,50.0,2016-12-31,0.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001416,CHOCOLAY SHORES APARTMENTS,MARQUETTE,50.0,2020-12-31,0.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0001416,CHOCOLAY SHORES APARTMENTS,MARQUETTE,50.0,2022-12-31,4.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0040679,CIDERMILL CROSSINGS,LIVINGSTON,1100.0,2018-12-31,1.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040679,CIDERMILL CROSSINGS,LIVINGSTON,1100.0,2021-12-31,2.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040339,CIRCLE DRIVE MOBILE HOME PARK,MECOSTA,125.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040339,CIRCLE DRIVE MOBILE HOME PARK,MECOSTA,125.0,2020-12-31,1.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040339,CIRCLE DRIVE MOBILE HOME PARK,MECOSTA,125.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2018-12-31,9.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2019-09-30,27.0,Y,2020-06-30 00:00:00,2019.0,9.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2019-12-31,27.0,Y,2020-06-30 00:00:00,2019.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2020-06-30,24.0,Y,2020-12-31 00:00:00,2020.0,6.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2021-06-30,0.0,N,2021-12-31 00:00:00,2021.0,6.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2021-12-31,0.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2022-12-31,0.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2020-12-31,1.0,N,2021-06-30 00:00:00,2020.0,12.0
MI0001420,"CLARE, CITY OF",CLARE,3118.0,2023-12-31,1.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0040191,CLARKSON-RIVERVIEW COURT,HURON,90.0,2018-12-31,5.0,N,2019-09-30 00:00:00,2018.0,12.0
MI0040191,CLARKSON-RIVERVIEW COURT,HURON,90.0,2019-12-31,2.0,N,2021-09-30 00:00:00,2019.0,12.0
MI0040191,CLARKSON-RIVERVIEW COURT,HURON,90.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040377,CLARKSTON LAKE ESTATES,OAKLAND,1245.0,2017-12-31,3.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040377,CLARKSTON LAKE ESTATES,OAKLAND,1245.0,2020-12-31,7.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040377,CLARKSTON LAKE ESTATES,OAKLAND,1245.0,2023-12-31,8.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001440,CLAWSON,OAKLAND,11825.0,2017-12-31,2.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0001440,CLAWSON,OAKLAND,11825.0,2019-12-31,7.0,Y,2020-09-30 00:00:00,2019.0,12.0
MI0001440,CLAWSON,OAKLAND,11825.0,2020-12-31,13.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0001440,CLAWSON,OAKLAND,11825.0,2021-12-31,8.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0001440,CLAWSON,OAKLAND,11825.0,2022-12-31,9.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0001440,CLAWSON,OAKLAND,11825.0,2023-12-31,7.0,Y,2024-09-30 00:00:00,2023.0,12.0
MI0001450,CLAY TOWNSHIP,ST CLAIR,9866.0,2017-12-31,5.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0001450,CLAY TOWNSHIP,ST CLAIR,9866.0,2020-12-31,4.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0001450,CLAY TOWNSHIP,ST. CLAIR,9866.0,2023-12-31,3.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0006901,"CLEAN WATER ASSOCIATION, INC.",LAKE,22.0,2017-12-31,8.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0006901,"CLEAN WATER ASSOCIATION, INC.",LAKE,22.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0006901,"CLEAN WATER ASSOCIATION, INC.",LAKE,22.0,2023-12-31,0.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001460,"CLIFFORD, VILLAGE OF",LAPEER,324.0,2018-12-31,3.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001460,"CLIFFORD, VILLAGE OF",LAPEER,324.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0001465,CLIMAX,KALAMAZOO,767.0,2018-12-31,2.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0001465,CLIMAX,KALAMAZOO,767.0,2021-12-31,1.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0040248,CLIMAX MOBILE HOME PARK,KALAMAZOO,198.0,2017-12-31,1.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040248,CLIMAX MOBILE HOME PARK,KALAMAZOO,198.0,2020-12-31,0.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040248,CLIMAX MOBILE HOME PARK,KALAMAZOO,198.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2017-12-31,1.0,N,2019-06-30 00:00:00,2017.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2019-06-30,1.0,Y,2019-12-31 00:00:00,2019.0,6.0
MI0001470,CLINTON,LENAWEE,2336.0,2019-12-31,1.0,Y,2020-06-30 00:00:00,2019.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2020-06-30,0.0,Y,2020-12-31 00:00:00,2020.0,6.0
MI0001470,CLINTON,LENAWEE,2336.0,2020-12-31,1.0,Y,2021-09-30 00:00:00,2020.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2021-12-31,0.0,Y,2022-09-30 00:00:00,2021.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2022-12-31,0.0,Y,2023-09-30 00:00:00,2022.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2023-12-31,2.0,Y,2024-06-30 00:00:00,2023.0,12.0
MI0001470,CLINTON,LENAWEE,2336.0,2024-06-30,0.0,Y,2025-09-30 00:00:00,2024.0,6.0
MI0040305,CLINTON ESTATES,LENAWEE,68.0,2017-12-31,0.0,N,2020-09-30 00:00:00,2017.0,12.0
MI0040305,CLINTON ESTATES,LENAWEE,68.0,2020-12-31,2.0,N,2023-09-30 00:00:00,2020.0,12.0
MI0040305,CLINTON ESTATES,LENAWEE,68.0,2023-12-31,1.0,N,2026-09-30 00:00:00,2023.0,12.0
MI0001480,CLINTON TOWNSHIP,MACOMB,97513.0,2017-12-31,0.0,N,2019-09-30 00:00:00,2017.0,12.0
MI0001480,CLINTON TOWNSHIP,MACOMB,97513.0,2019-12-31,1.0,N,2020-09-30 00:00:00,2019.0,12.0
MI0001480,CLINTON TOWNSHIP,MACOMB,97513.0,2020-12-31,0.0,N,2021-09-30 00:00:00,2020.0,12.0
MI0001480,CLINTON TOWNSHIP,MACOMB,97513.0,2021-12-31,1.0,N,2022-09-30 00:00:00,2021.0,12.0
MI0001480,CLINTON TOWNSHIP,MACOMB,97513.0,2022-12-31,0.0,N,2023-09-30 00:00:00,2022.0,12.0
MI0001480,CLINTON TOWNSHIP,MACOMB,100513.0,2023-12-31,0.0,N,2024-09-30 00:00:00,2023.0,12.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2018-12-31,0.0,N,2019-06-30 00:00:00,2018.0,12.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2019-06-30,0.0,N,2019-12-31 00:00:00,2019.0,6.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2019-12-31,0.0,N,2020-06-30 00:00:00,2019.0,12.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2020-06-30,0.0,N,2020-12-31 00:00:00,2020.0,6.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2021-06-30,0.0,N,2021-12-31 00:00:00,2021.0,6.0
MI0001490,"CLIO, CITY OF",GENESEE,2515.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
MI0001493,CLYDE TOWNSHIP,ST CLAIR,2400.0,2016-12-31,2.0,N,2019-09-30 00:00:00,2016.0,12.0
MI0001493,CLYDE TOWNSHIP,ST CLAIR,2400.0,2019-12-31,0.0,N,2022-09-30 00:00:00,2019.0,12.0
MI0001493,CLYDE TOWNSHIP,ST. CLAIR,2400.0,2022-12-31,0.0,N,2025-09-30 00:00:00,2022.0,12.0
MI0040225,COACHMANS COVE,JACKSON,388.0,2018-12-31,3.0,N,2021-09-30 00:00:00,2018.0,12.0
MI0040225,COACHMANS COVE,JACKSON,388.0,2021-12-31,0.0,N,2024-09-30 00:00:00,2021.0,12.0
